Column,Method,Sample Name,CAS ,RT,Signal,Matrix ID Name,MeOH,ACN,DMSO,DCM,CHCl3,solute_smiles
RP18,method_1,4-Methoxytriphenylamine,4316-51-2,6.687,1,matrix ID RP18 1,0,0,0,1,1,COc1ccc(cc1)N(c2ccccc2)c3ccccc3
RP18,method_1,4-tert-Butylbenzoyl_chloride,1710-98-1,5.189,1,matrix ID RP18 1,1,1,1,0,1,Did not work
RP18,method_1,"5,7-Dimethyl-[1,2,4]triazolo[1,5-a]pyrimidine-2-carboxylic acid",87253-62-1,1.395,1,matrix ID RP18 1,0,0,0,0,0,Cc1cc(C)n2nc(nc2n1)C(O)=O
RP18,method_1,5-(Trifluoromethyl)indole,100846-24-0,5.41,1,matrix ID RP18 1,1,1,0,1,1,FC(F)(F)c1ccc2[nH]ccc2c1
RP18,method_1,5-(Trifluoromethyl)pyridine-2-carboxaldehyde,31224-82-5,3.586,1,matrix ID RP18 1,1,1,1,1,1,FC(F)(F)c1ccc(C=O)nc1
RP18,method_1,5-Bromo-2-furoic_acid,585-70-6,3.478,1,matrix ID RP18 1,1,1,1,0,0,Did not work
RP18,method_1,5-Bromo-2-phenylpyridine,27012-25-5,5.999,1,matrix ID RP18 1,1,1,1,1,1,Brc1ccc(nc1)c2ccccc2
RP18,method_1,"6,6'-Dibromo-1,1'-bi-2-naphthol",13185-00-7,6.251,1,matrix ID RP18 1,0,1,1,0,0,Did not work
RP18,method_1,8-Isoquinolinecarboxaldehyde,787615-01-4,3.029,1,matrix ID RP18 1,1,0,1,1,1,O=Cc1cccc2ccncc12
RP18,method_1,Allyl-alpha-D-glucopyranoside,7464-56-4,0.0,0,matrix ID RP18 1,1,0,1,0,0,Did not work
RP18,method_1,Aniline-2-sulfonic_acid,88-21-1,0.0,0,matrix ID RP18 1,0,0,1,0,0,Did not work
RP18,method_1,Bis(diphenylphosphino)methane,2071-20-7,0.0,0,matrix ID RP18 1,0,0,0,1,1,C(P(c1ccccc1)c2ccccc2)P(c3ccccc3)c4ccccc4
RP18,method_1,DL-beta-Phenylalanine,614-19-7,1.085,1,matrix ID RP18 1,0,0,0,0,0,NC(CC(O)=O)c1ccccc1
RP18,method_1,Di-tert-butylcyclopentadiene,120937-44-2,0.0,0,matrix ID RP18 1,1,1,1,1,1,CC(C)(C)C1=C(C=CC1)C(C)(C)C
RP18,method_1,Dibenzyl-malonate,15014-25-2,5.676,1,matrix ID RP18 1,1,1,1,1,1,[O-]C(=O)C(Cc1ccccc1)(Cc2ccccc2)C([O-])=O
RP18,method_1,Dibromomaleic-acid,608-37-7,3.282,1,matrix ID RP18 1,1,1,1,0,0,OC(=O)/C(Br)=C(/Br)C(O)=O
RP18,method_1,Diethyl 4-Methoxyphenylphosphonate,3762-33-2,4.523,1,matrix ID RP18 1,1,1,1,1,1,CCO[P](=O)(OCC)c1ccc(OC)cc1
RP18,method_1,Diethyl_dibutylmalonate,596-75-8,6.757,1,matrix ID RP18 1,1,1,1,1,1,Did not work
RP18,method_1,Diethyl_phenylmalonate,83-13-6,5.407,1,matrix ID RP18 1,1,1,1,1,1,Did not work
RP18,method_1,"Dimethyl 1,3-cyclohexadiene-1,4-dicarboxylate",1659-95-6,4.897,1,matrix ID RP18 1,0,0,0,1,1,COC(=O)C1=CC=C(CC1)C(=O)OC
RP18,method_1,"Dimethyl 2,2'-bipyridine-4,4'-dicarboxylate",71071-46-0,5.278,1,matrix ID RP18 1,0,0,0,0,1,COC(=O)c1ccnc(c1)c2cc(ccn2)C(=O)OC
RP18,method_1,Dimethyl-propargylmalonate,95124-07-5,0.0,0,matrix ID RP18 1,1,1,1,1,1,COC(=O)C(CC#C)C(=O)OC
RP18,method_1,Ethyl 2-cyclohexanoneacetate,24731-17-7,4.689,1,matrix ID RP18 1,1,1,1,1,1,CCOC(=O)CC1CCCCC1=O
RP18,method_1,Ethyl 3-thiopheneacetate,37784-63-7,5.098,1,matrix ID RP18 1,1,1,1,1,1,CCOC(=O)Cc1cscc1
RP18,method_1,"Ethyl 4,4,4-trifluoroacetoacetate",372-31-6,3.859,1,matrix ID RP18 1,1,1,1,1,1,CCOC(=O)CC(=O)C(F)(F)F
RP18,method_1,Ethyl mesitylglyoxylate,5524-57-2,5.827,1,matrix ID RP18 1,1,1,1,1,1,CCOC(=O)C(=O)c1c(C)cc(C)cc1C
RP18,method_1,Ethyl-3-oxohexanoate,3249-68-1,4.603,1,matrix ID RP18 1,1,1,1,1,1,CCCC(=O)CC(=O)OCC
RP18,method_1,Ethyl-4-bromocrotonate,37746-78-4,5.037,1,matrix ID RP18 1,1,1,1,1,1,CCOC(=O)\C=C\CBr
RP18,method_1,Ethyl-4-iodobenzoate,51934-41-9,6.075,1,matrix ID RP18 1,1,1,1,1,1,CCOC(=O)c1ccc(I)cc1
RP18,method_1,FMOC-D-ORN(ALOC)-OH,214750-74-0,5.147,1,matrix ID RP18 1,1,0,1,0,1,Did not work
RP18,method_1,Flavanone,487-26-3,5.607,1,matrix ID RP18 1,0,1,1,1,1,O=C1CC(Oc2ccccc12)c3ccccc3
RP18,method_1,Flufenamic-acid,530-78-9,5.77,1,matrix ID RP18 1,1,1,1,0,1,Did not work
RP18,method_1,Hematein,475-25-2,4.566,1,matrix ID RP18 1,0,0,0,0,0,Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O
RP18,method_1,METHYL 2-PHTHALIMIDOACETATE,23244-58-8,4.476,1,matrix ID RP18 1,0,1,1,1,1,COC(=O)CN1C(=O)c2ccccc2C1=O
RP18,method_1,"Methyl 6-oxo-1,6-dihydropyridine-2-carboxylate",30062-34-1,2.879,1,matrix ID RP18 1,1,1,1,1,1,COC(=O)C1=CC=CC(=O)N1
RP18,method_1,"Methyl-2,6-dimethoxybenzoate",2065-27-2,4.625,1,matrix ID RP18 1,1,1,1,1,1,COC(=O)c1c(OC)cccc1OC
RP18,method_1,Methyl-3-bromo-4-iodobenzoate,249647-24-3,6.145,1,matrix ID RP18 1,0,1,0,1,1,COC(=O)c1ccc(I)c(Br)c1
RP18,method_1,"Methyl-6-Oxo-1,6-dihydropyridazine-3-carboxylate",63001-30-9,2.341,1,matrix ID RP18 1,0,0,1,0,0,COC(=O)C1=NNC(=O)C=C1
RP18,method_1,Methyl-diethylphosphonoacetate,1067-74-9,3.635,1,matrix ID RP18 1,1,1,1,1,1,CCO[P](=O)(OCC)C(C)C([O-])=O
RP18,method_1,N(im)-Trityl-L-histidine,35146-32-8,4.033,1,matrix ID RP18 1,0,0,0,0,0,N[C@@H](Cc1cn(cn1)C(c2ccccc2)(c3ccccc3)c4ccccc4)C(O)=O
RP18,method_1,"N,N-Dimethyl-L-phenylalanine",17469-89-5,2.393,1,matrix ID RP18 1,0,0,0,0,0,CN(C)[C@@H](Cc1ccccc1)C(O)=O
RP18,method_1,N-Acetyl-L-tryptophan,1218-34-4,3.707,1,matrix ID RP18 1,1,0,1,0,0,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
RP18,method_1,N-Benzylidenebenzylamine,780-25-6,4.383,1,matrix ID RP18 1,1,1,1,1,1,C(N=Cc1ccccc1)c2ccccc2
RP18,method_1,N-Phthaloylglycine,4702-13-0,3.573,1,matrix ID RP18 1,1,1,1,0,1,OC(=O)CN1C(=O)c2ccccc2C1=O
RP18,method_1,"N-[(1,1-Dimethylethoxy)carbonyl]-L-histidine methyl_ester",2488-14-4,3.209,1,matrix ID RP18 1,1,0,1,1,1,Did not work
RP18,method_1,N-[(Phenylmethoxy)carbonyl]-O-(phenylmethyl)-L-serine_,20806-43-3,5.044,1,matrix ID RP18 1,1,1,1,1,1,Did not work
RP18,method_1,"N6-[(1,1-Dimethylethoxy)carbonyl]-N2-[(9H-fluoren-9-ylmethoxy)carbonyl]-2-methyl-D-lysine",1315449-94-5,5.667,1,matrix ID RP18 1,0,1,1,1,1,CC(C)(C)OC(=O)NCCCC[C@@](C)(NC(=O)OCC1c2ccccc2c3ccccc13)C(O)=O
RP18,method_1,"N6-[(1,1-Dimethylethoxy)carbonyl]-N2-[(phenylmethoxy)carbonyl]-L-lysine",2389-60-8,4.943,1,matrix ID RP18 1,1,1,1,1,1,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(O)=O
RP18,method_1,Nalpha-[(9H-Fluoren-9-ylmethoxy)carbonyl]-L-threonine tert-Butyl-Ester,120791-76-6,5.789,1,matrix ID RP18 1,1,1,1,1,1,C[C@@H](O)[C@H](NC(=O)OCC1c2ccccc2c3ccccc13)C(=O)OC(C)(C)C
RP18,method_1,Phenyl-benzoate,93-99-2,5.81,1,matrix ID RP18 1,1,1,1,1,1,O=C(Oc1ccccc1)c2ccccc2
RP18,method_1,Pindolol,13523-86-9,3.149,1,matrix ID RP18 1,0,0,0,1,1,CC(C)NCC(O)COc1cccc2[nH]ccc12
RP18,method_1,Protocatechuic_acid,99-50-3,2.458,1,matrix ID RP18 1,1,1,1,0,0,Did not work
RP18,method_1,Suberic_acid_monomethyl_ester,3946-32-5,4.207,1,matrix ID RP18 1,1,0,1,0,1,Did not work
RP18,method_1,Z-D-Glu-OBzl,65706-99-2,5.043,1,matrix ID RP18 1,0,0,0,1,1,Did not work
RP18,method_1,Z-D-Phg-OH,17609-52-8,4.772,1,matrix ID RP18 1,1,0,1,1,1,OC(=O)[C@H](NC(=O)OCc1ccccc1)c2ccccc2
RP18,method_1,"meso-1,2-Dibromo-1,2-diphenylethane",13440-24-9,6.089,1,matrix ID RP18 1,0,0,0,1,0,Br[C@@H]([C@H](Br)c1ccccc1)c2ccccc2
RP18,method_1,mono-tert-Butyl_succinate,15026-17-2,4.127,1,matrix ID RP18 1,1,1,1,0,0,Did not work
RP18,method_1,pentafluorobenzyl-bromide,1765-40-8,5.876,1,matrix ID RP18 1,1,1,1,1,1,Fc1ccc(c(F)c1F)C(F)(F)Br
RP18,method_1,"trans-1,2-Bis(phenylsulfonyl)ethylene",963-16-6,5.113,1,matrix ID RP18 1,0,0,0,0,0,O=[S](=O)(\C=C\[S](=O)(=O)c1ccccc1)c2ccccc2
RP18,method_1,trans-4-(9-Fluorenylmethyloxycarbonylaminomethyl)-cyclohexanoic_acid,188715-40-4,5.288,1,matrix ID RP18 1,0,0,0,0,0,Did not work
RP18,method_1,trans-Aconitic-acid,4023-65-8,0.0,0,matrix ID RP18 1,1,1,1,0,0,Did not work
RP18,method_2,(1-BROMOETHYL)BENZENE,585-71-7,0.0,0,matrix ID RP18 2,1,1,1,1,1,CC(Br)c1ccccc1
RP18,method_2,"(2,6-Dioxo-piperidin-4-yl)-acetic_acid",6258-28-2,0.0,0,matrix ID RP18 2,0,0,1,0,0,Did not work
RP18,method_2,(2-BENZYLOXYCARBONYLAMINO-ACETYLAMINO)-ACETIC_ACID,2566-19-0,1.036,1,matrix ID RP18 2,0,0,1,0,0,Did not work
RP18,method_2,(2S)-2-{[(9H-fluoren-9-ylmethoxy)carbonyl]amino}-4-hydroxybutanoic acid,172525-85-8,3.166,1,matrix ID RP18 2,0,0,1,0,0,OCC[C@H](NC(=O)OCC1c2ccccc2c3ccccc13)C(O)=O
RP18,method_2,"(2S,5S)-1-Hydroxy-2,5-diphenylphospholane 1-oxide",474049-73-5,2.987,1,matrix ID RP18 2,0,0,0,0,1,O[P]1(=O)[C@@H](CC[C@H]1c2ccccc2)c3ccccc3
RP18,method_2,"(?S)-4-(1,1-Dimethylethoxy)-?-[[(9H-fluoren-9-ylmethoxy)carbonyl]amino]benzenebutanoic_acid",204384-69-0,6.089,1,matrix ID RP18 2,0,0,1,1,1,Did not work
RP18,method_2,(R)-(-)-2-Methoxy-2-phenylethanol,17628-72-7,3.918,1,matrix ID RP18 2,1,1,1,1,1,CO[C@@H](CO)c1ccccc1
RP18,method_2,"(S)-(-)-2-Amino-3-methyl-1,1-diphenyl-1-butanol",78603-95-9,5.745,1,matrix ID RP18 2,0,1,1,1,1,CC(C)[C@H](N)C(O)(c1ccccc1)c2ccccc2
RP18,method_2,(S)-Benzyl 2-(((S)-1-methoxy-4-methyl-1-oxopentan-2-yl)carbamoyl)pyrrolidine-1-carboxylate,2873-37-2,5.188,1,matrix ID RP18 2,1,1,1,1,1,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)OCc2ccccc2
RP18,method_2,"1,1,1-Tris(4-hydroxyphenyl)ethane",27955-94-8,4.517,1,matrix ID RP18 2,1,1,1,0,0,CC(c1ccc(O)cc1)(c2ccc(O)cc2)c3ccc(O)cc3
RP18,method_2,"1,1,3-Triphenylpropargyl alcohol",1522-13-0,5.918,1,matrix ID RP18 2,1,1,1,1,1,OC(C#Cc1ccccc1)(c2ccccc2)c3ccccc3
RP18,method_2,"1,2-Bis(4-hydroxyphenyl)ethane-1,2-dione",33288-79-8,0.0,0,matrix ID RP18 2,1,0,1,0,0,Oc1ccc(cc1)C(=O)C(=O)c2ccc(O)cc2
RP18,method_2,"1,3-Bis(trifluoromethyl)-5-bromobenzene",328-70-1,6.328,1,matrix ID RP18 2,1,1,1,1,1,FC(F)(F)c1cc(Br)cc(c1)C(F)(F)F
RP18,method_2,"1,3-Butanediol-diacrylate",19485-03-1,4.985,1,matrix ID RP18 2,1,1,1,1,1,CC(O)CCO.OC(=O)C=C.OC(=O)C=C
RP18,method_2,"1,3-Dimethyl 2-[(4-methoxyphenyl)methylene]propanedioate",7443-25-6,5.076,1,matrix ID RP18 2,1,1,1,1,1,COC(=O)C(=Cc1ccc(OC)cc1)C(=O)OC
RP18,method_2,"1,3-Diphenylacetone_p-tosylhydrazone",19816-88-7,5.841,1,matrix ID RP18 2,0,0,0,1,1,Did not work
RP18,method_2,"1,4-Bis(bromomethyl)-2,3,5,6-tetrafluorobenzene_",776-40-9,6.007,1,matrix ID RP18 2,0,0,0,1,1,Did not work
RP18,method_2,"1,4-Cyclohexanedicarboxylic-acid",1076-97-7,0.0,0,matrix ID RP18 2,1,0,0,0,1,Did not work
RP18,method_2,"1,4-Dibromo-2,3-butanedione",6305-43-7,3.147,1,matrix ID RP18 2,1,1,1,1,0,Did not work
RP18,method_2,1-(4-Biphenyl)-1-ethanol,3562-73-0,5.138,1,matrix ID RP18 2,1,1,0,1,0,Did not work
RP18,method_2,"1-(9H-Fluoren-9-ylmethyl) (2S,4S)-4-[[(1,1-dimethylethoxy)carbonyl]amino]-1,2-pyrrolidinedicarboxylate_",221352-74-5,5.506,1,matrix ID RP18 2,1,0,1,1,1,Did not work
RP18,method_2,1-(tert-Butoxycarbonyl)-4-[(9H-fluoren-9-ylmethoxy)carbonyl]-2-piperazinecarboxylic_acid,218278-58-1,5.725,1,matrix ID RP18 2,0,0,1,1,1,Did not work
RP18,method_2,1-BROMO-3-METHYLBUTANE,107-82-4,0.0,0,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,1-Benzofuran-5-carboxylic_acid,90721-27-0,0.0,0,matrix ID RP18 2,0,0,0,0,0,Did not work
RP18,method_2,1-Benzylpiperidine,2905-56-8,0.0,0,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,1-Bromo-4-(trifluoromethoxy)benzene,407-14-7,6.13,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,1-Bromopentanemethylbenzene,5153-40-2,0.0,0,matrix ID RP18 2,0,0,0,1,1,Did not work
RP18,method_2,1-Phenyl-5-(trifluoromethyl)-1H-pyrazole-4-carboxylic_acid,98534-81-7,1.535,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,1-Pyrenemethanol,24463-15-8,5.412,1,matrix ID RP18 2,0,0,1,1,1,Did not work
RP18,method_2,"1-Tosyl-2,5-dihydro-1H-pyrrole",16851-72-2,5.012,1,matrix ID RP18 2,0,1,1,1,1,Did not work
RP18,method_2,"2,2"",4,4""-Tetramethylbenzophenone",3478-88-4,6.702,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"2,2,2-TRIFLUOROACETOPHENONE",434-45-7,4.336,1,matrix ID RP18 2,1,1,1,0,1,Did not work
RP18,method_2,"2,3,4-Trifluorobenzoic acid",61079-72-9,0.0,0,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"2,3,6,7,10,11-Hexamethoxytriphenylene",808-57-1,5.502,1,matrix ID RP18 2,0,0,0,1,0,Did not work
RP18,method_2,"2,4,6-Tris(bromomethyl)mesitylene",21988-87-4,6.321,1,matrix ID RP18 2,0,0,0,1,0,Did not work
RP18,method_2,"2,4-Dichlorophenol",120-83-2,4.973,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"2,6-Bis[(4S)-4-phenyl-2-oxazolinyl]pyridine",174500-20-0,5.315,1,matrix ID RP18 2,0,0,0,1,1,Did not work
RP18,method_2,"2,6-Dichloroiodobenzene",19230-28-5,6.307,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"2,6-Diisopropylphenol",2078-54-8,5.957,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"2,6-Dimethoxy-1,4-benzoquinone",530-55-2,3.37,1,matrix ID RP18 2,0,0,0,1,1,Did not work
RP18,method_2,"2,6-Dimethoxybenzoyl_chloride",1989-53-3,0.0,0,matrix ID RP18 2,0,0,0,1,1,Did not work
RP18,method_2,2-(3-Chlorophenoxy)propionic-acid,101-10-0,1.262,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,2-(4-Chlorobenzoyl)benzoic_acid,85-56-3,3.206,1,matrix ID RP18 2,1,0,1,1,1,Did not work
RP18,method_2,2-(Diphenylphosphino)benzoic-acid,17261-28-8,3.53,1,matrix ID RP18 2,0,0,1,1,1,Did not work
RP18,method_2,2-(Trifluoromethyl)pyridine-4-carboxylic_acid,131747-41-6,0.0,0,matrix ID RP18 2,1,1,1,0,0,Did not work
RP18,method_2,2-Amino-4-phenylphenol,1134-36-7,4.572,1,matrix ID RP18 2,0,0,1,0,0,Did not work
RP18,method_2,2-Amino-6-bromopyridine,19798-81-3,3.972,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,2-Benzyloxybenzoic_acid ,14389-86-7,2.663,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"2-Bromo-2',6'-diisopropoxy-1,1'-biphenyl",870703-70-1,6.612,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,5.656,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,2-Bromo-5-chlorotoluene,14495-51-3,6.353,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,2-Bromoanthraquinone,572-83-8,6.246,1,matrix ID RP18 2,0,0,1,1,1,Did not work
RP18,method_2,2-Bromonaphthalen-1-ol,771-15-3,5.31,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,2-Bromophenethylamine,65185-58-2,4.393,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,2-Bromotoluene,95-46-5,5.988,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,2-Hydroxy-4-(trifluoromethyl)aniline,454-82-0,4.393,1,matrix ID RP18 2,0,0,1,0,0,Did not work
RP18,method_2,2-Iodobenzaldehyde,26260-02-6,5.335,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,2-Iodobenzyl_bromide,40400-13-3,5.878,1,matrix ID RP18 2,0,0,1,1,1,Did not work
RP18,method_2,2-Iodopyridine,5029-67-4,4.366,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,2-Isopropylthioxanthone,5495-84-1,6.761,1,matrix ID RP18 2,0,0,0,1,1,Did not work
RP18,method_2,"2-Methyl-5-(trifluoromethyl)-1,3-benzoxazole",175785-41-8,5.238,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"3,3-Dimethyl-1-indanone",26465-81-6,5.065,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"3,4,5-TRIBROMO-1H-PYRAZOLE",17635-44-8,3.923,1,matrix ID RP18 2,1,1,1,0,0,Did not work
RP18,method_2,"3,4,7,8-Tetramethyl-1,10-phenanthroline",1660-93-1,5.008,1,matrix ID RP18 2,0,0,0,1,1,Did not work
RP18,method_2,"3,5-Di-tert-butylbenzoic acid",16225-26-6,3.669,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"3,5-Dibromotoluene",1611-92-3,6.506,1,matrix ID RP18 2,1,1,1,0,0,Did not work
RP18,method_2,"3,5-Dimethylbenzoyl_chloride",6613-44-1,6.252,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"3,6-Dimethoxy-9H-carbazole",57103-01-2,5.212,1,matrix ID RP18 2,0,1,1,1,1,Did not work
RP18,method_2,3-(2-Naphthyl)acrylic_acid,51557-26-7,5.009,1,matrix ID RP18 2,0,0,1,0,0,Did not work
RP18,method_2,3-(Phenylthio)propanoic-acid,5219-65-8,0.0,0,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,3-(tert-Butoxycarbonyl)benzoic_acid,33704-19-7,3.134,1,matrix ID RP18 2,1,0,1,1,1,Did not work
RP18,method_2,3-Bromobenzoyl_chloride,1711-09-7,6.056,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,3-Bromopropionyl_chloride,15486-96-1,0.0,0,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,3-Chloro-4-methoxyaniline,5345-54-0,4.215,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,3-[[(9H-Fluoren-9-ylmethoxy)carbonyl]amino]-2-naphthalenecarboxylic acid,372159-75-6,4.126,1,matrix ID RP18 2,0,0,0,0,0,Did not work
RP18,method_2,"4,4',4''-Trimethoxytrityl chloride",49757-42-8,5.629,1,matrix ID RP18 2,1,0,0,1,1,Did not work
RP18,method_2,"4,4'-Dihydroxybiphenyl",92-88-6,4.214,1,matrix ID RP18 2,0,0,1,0,0,Did not work
RP18,method_2,"4,4'-Dimethoxybenzophenone",90-96-0,5.466,1,matrix ID RP18 2,0,0,0,1,1,Did not work
RP18,method_2,"4,4?,4??-(1,3,5-TRIAZINE-2,4,6-TRIYL)TRIBENZALDEHYDE",443922-06-3,5.013,1,matrix ID RP18 2,0,0,0,0,0,Did not work
RP18,method_2,4-(Bromomethyl)benzoic_acid,6232-88-8,4.563,1,matrix ID RP18 2,0,0,1,0,0,Did not work
RP18,method_2,4-(Hydroxymethyl)phenylacetic-acid,73401-74-8,0.0,0,matrix ID RP18 2,1,1,1,0,0,Did not work
RP18,method_2,4-(Trifluoroacetyl)phenacyl-bromide,1980063-91-9,4.599,1,matrix ID RP18 2,1,1,1,0,0,Did not work
RP18,method_2,4-(Trifluoromethyl)benzylamine,3300-51-4,5.479,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"4-Bromo-3,5-dimethoxybenzoic acid",56518-42-4,1.681,1,matrix ID RP18 2,0,0,1,0,0,Did not work
RP18,method_2,4-Bromo-L-phenylalanine,24250-84-8,3.078,1,matrix ID RP18 2,0,0,0,0,0,Did not work
RP18,method_2,4-Chlorobenzenesulfonic_acid,98-66-8,0.0,0,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,4-Chloropyridine-3-carboxylic_acid,10177-29-4,0.0,0,matrix ID RP18 2,0,0,1,0,0,Did not work
RP18,method_2,"4-Hydroxy-3,5-diiodobenzoic acid",618-76-8,0.0,0,matrix ID RP18 2,0,0,1,0,0,Did not work
RP18,method_2,4-Hydroxyphthalic_acid,610-35-5,0.0,0,matrix ID RP18 2,1,0,1,0,0,Did not work
RP18,method_2,4-Methoxybiphenyl,613-37-6,5.992,1,matrix ID RP18 2,0,1,1,1,1,Did not work
RP18,method_2,4-Methoxytriphenylamine,4316-51-2,6.676,1,matrix ID RP18 2,0,0,0,1,1,Did not work
RP18,method_2,4-tert-Butylbenzoyl_chloride,1710-98-1,3.054,1,matrix ID RP18 2,1,1,1,0,1,Did not work
RP18,method_2,"5,7-Dimethyl-[1,2,4]triazolo[1,5-a]pyrimidine-2-carboxylic acid",87253-62-1,0.0,0,matrix ID RP18 2,0,0,0,0,0,Did not work
RP18,method_2,5-(Trifluoromethyl)indole,100846-24-0,5.434,1,matrix ID RP18 2,1,1,0,1,1,Did not work
RP18,method_2,5-(Trifluoromethyl)pyridine-2-carboxaldehyde,31224-82-5,0.0,0,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,5-Bromo-2-furoic_acid,585-70-6,0.0,0,matrix ID RP18 2,1,1,1,0,0,Did not work
RP18,method_2,5-Bromo-2-phenylpyridine,27012-25-5,5.916,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"6,6'-Dibromo-1,1'-bi-2-naphthol",13185-00-7,6.116,1,matrix ID RP18 2,0,1,1,0,0,Did not work
RP18,method_2,8-Isoquinolinecarboxaldehyde,787615-01-4,3.966,1,matrix ID RP18 2,1,0,1,1,1,Did not work
RP18,method_2,Allyl-alpha-D-glucopyranoside,7464-56-4,0.0,0,matrix ID RP18 2,1,0,1,0,0,Did not work
RP18,method_2,Aniline-2-sulfonic_acid,88-21-1,0.0,0,matrix ID RP18 2,0,0,1,0,0,Did not work
RP18,method_2,Bis(diphenylphosphino)methane,2071-20-7,0.0,0,matrix ID RP18 2,0,0,0,1,1,Did not work
RP18,method_2,DL-beta-Phenylalanine,614-19-7,0.0,0,matrix ID RP18 2,0,0,0,0,0,Did not work
RP18,method_2,Di-tert-butylcyclopentadiene,120937-44-2,0.0,0,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,Dibenzyl-malonate,15014-25-2,5.69,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,Dibromomaleic-acid,608-37-7,0.0,0,matrix ID RP18 2,1,1,1,0,0,Did not work
RP18,method_2,Diethyl 4-Methoxyphenylphosphonate,3762-33-2,4.482,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,Diethyl_dibutylmalonate,596-75-8,0.0,0,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,Diethyl_phenylmalonate,83-13-6,5.417,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"Dimethyl 1,3-cyclohexadiene-1,4-dicarboxylate",1659-95-6,4.833,1,matrix ID RP18 2,0,0,0,1,1,Did not work
RP18,method_2,"Dimethyl 2,2'-bipyridine-4,4'-dicarboxylate",71071-46-0,5.298,1,matrix ID RP18 2,0,0,0,0,1,Did not work
RP18,method_2,Dimethyl-propargylmalonate,95124-07-5,0.0,0,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,Ethyl 2-cyclohexanoneacetate,24731-17-7,4.698,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,Ethyl 3-thiopheneacetate,37784-63-7,5.116,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,"Ethyl 4,4,4-trifluoroacetoacetate",372-31-6,3.865,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,Ethyl mesitylglyoxylate,5524-57-2,5.739,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,Ethyl-3-oxohexanoate,3249-68-1,4.617,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,Ethyl-4-bromocrotonate,37746-78-4,5.051,1,matrix ID RP18 2,1,1,1,1,1,Did not work
RP18,method_2,Ethyl-4-iodobenzoate,51934-41-9,6.08,1,matrix ID RP18 2,1,1,1,1,1,Did not work
